file_id,author,title,volume,birth,death,wordcount
aakjaer02val_workid99233, Jeppe Aakjær,Grisen. (f. a. dahlgren.),SAMLEDE VÆRKER II,1866,1930,312.0
aakjaer02val_workid80574, Jeppe Aakjær,Havren.,SAMLEDE VÆRKER II,1866,1930,365.0
bang02val_workid57292, Herman Bang,Genstridige sind,Værker i Mindeudgave 2,1857,1912,2664.0
grundtvig09val_workid66384, N.F.S. Grundtvig,Kirke-striden i engeland,UDVALGTE SKRIFTER,1783,1872,4228.0
richardt02_workid95847, Christian Richardt,Hans kryger.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,166.0
brorson01_workid110599, Hans Adolph Brorson,"Gud skal alting mage,",Samlede skrifter,1694,1764,581.0
oehl01val_workid73551, Adam Oehlenschläger,Thorsing,POETISKE SKRIFTER I,1779,1850,594.0
rode_08_workid59482, Helge Rode,Aften paa landet,DEN STILLE HAVE,1870,1937,121.0
aare02val_workid55986, Emil Aarestrup,Paa fjeldet -,Samlede Skrifter II,1800,1856,129.0
rode_01_workid62395, Helge Rode,Jeg,HVIDE BLOMSTER,1870,1937,343.0
drachmann01_workid66197, Holger Drachmann,Hvordan takke vi vor herre,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,2677.0
claussen06val_workid65409, Sophus Claussen,Vaaren og dens følge,Lyrik IV,1865,1931,116.0
kingo04val_workid73039, Thomas Kingo,Gud vor fader søn og aand,Samlede Skrifter 4,1634,1703,683.0
wintherchr01val_workid64095, Christian Winther,Elskovsseglet,Poetiske Skrifter 1,1796,1876,918.0
bording01val_workid117345, Anders Bording,Maa ieg ey med lette vinger,Digte,1619,1677,327.0
grundtvig11val_workid64184, N.F.S. Grundtvig,Oprundet er vor jubel-fest,SAMLET UDGAVE,1783,1872,419.0
ingemann01_workid62627, B.S. Ingemann,Niels dragon,Fjorten Eventyr og Fortællinger,1789,1862,908.0
aakjaer01val_workid59384, Jeppe Aakjær,Til marie,SAMLEDE VÆRKER I,1866,1930,324.0
richardt02_workid69414, Christian Richardt,Forelskte hjerter/ ædle par,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,341.0
aakjaer02val_workid90601, Jeppe Aakjær,Da godsejerne appellerede til folket. (g. k. chesterton.),SAMLEDE VÆRKER II,1866,1930,429.0
nansen03ny_workid56875, Peter Nansen,En famille,SAMLEDE SKRIFTER III,1861,1918,3658.0
drachmann01_workid87108, Holger Drachmann,Landnamsfart,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,535.0
michs_03_workid60661, Sophus Michaëlis,Aften,SOLBLOMSTER,1865,1932,127.0
wintherchr03val_workid90897, Christian Winther,En morskabsbog for børn (1850),Poetiske Skrifter 3,1796,1876,2813.0
kingo04val_workid120931, Thomas Kingo,Fader vor udi i himmerig,Samlede Skrifter 4,1634,1703,410.0
michs_11_workid59916, Sophus Michaëlis,O stumme venner -,ROMERSK FORAAR,1865,1932,213.0
aakjaer02val_workid56097, Jeppe Aakjær,Jawn humør.,SAMLEDE VÆRKER II,1866,1930,655.0
oehl01val_workid64679, Adam Oehlenschläger,"Vahl, af 'poetiske skrifter', første deel', 1805",POETISKE SKRIFTER I,1779,1850,373.0
brorson01_workid131965, Hans Adolph Brorson,"Hvor kand du dog i synden lee,",Samlede skrifter,1694,1764,1122.0
richardt02_workid77549, Christian Richardt,Spørgsmaal.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,188.0
bording01val_workid78003, Anders Bording,At den høyædle holk er til friherre vorden,Digte,1619,1677,111.0
brorson02val_workid63069, Hans Adolph Brorson,"I siele, som igien saa ilde",Samlede skrifter,1694,1764,648.0
plough01_workid65862, Carl Ploug,Opraab,SAMLEDE DIGTE,1813,1894,204.0
aakjaer02val_workid70814, Jeppe Aakjær,En betle haar.,SAMLEDE VÆRKER II,1866,1930,385.0
baggesen01val_workid81631, Jens Baggesen,Ja og nei eller den hurtige frier,Eventyr og Fortællinger,1764,1826,4930.0
kaalund01_workid68034, H. V. Kaalund,Til familien i præstegaarden.,SAMLEDE DIGTE,1818,1885,921.0
wied02val_workid74661, Gustav Wied,En ditlevsen,Romaner Noveller Skuespil 2,1858,1914,1619.0
boedtcher01_workid87447, Ludvig Bødtcher,Til frederikke leth (1872),SAMLEDE DIGTE,1793,1874,109.0
grundtvig12val_workid84754, N.F.S. Grundtvig,I det andet tempels dage,SAMLET UDGAVE,1783,1872,257.0
grundtvig11val_workid72899, N.F.S. Grundtvig,Vi troe paa gud fader,SAMLET UDGAVE,1783,1872,227.0
brorson03grval_workid79018, Hans Adolph Brorson,"Den store hvide flok vi see,",Samlede skrifter,1694,1764,258.0
wintherchr01val_workid59530, Christian Winther,Phantasie,Poetiske Skrifter 1,1796,1876,1052.0
wintherchr02val_workid84007, Christian Winther,Eselet,Poetiske Skrifter 2,1796,1876,2890.0
brorson02val_workid148042, Hans Adolph Brorson,"Raaber, ach! raabe enhver, som kand raabe!",Samlede skrifter,1694,1764,400.0
grundtvig08val_workid72974, N.F.S. Grundtvig,Herrens røst,UDVALGTE SKRIFTER,1783,1872,656.0
aakjaer01val_workid92479, Jeppe Aakjær,Forspil,SAMLEDE VÆRKER I,1866,1930,4015.0
aare03val_workid78305, Emil Aarestrup,Varselskriften,Aarestrup vol 3,1800,1856,439.0
grundtvig10val_workid143975, N.F.S. Grundtvig,Rigsdagstaler 1866,UDVALGTE SKRIFTER,1783,1872,3920.0
plough01_workid67227, Carl Ploug,Ove christian drejer,SAMLEDE DIGTE,1813,1894,253.0
wintherchr01val_workid60935, Christian Winther,Hvordan hun er?,Poetiske Skrifter 1,1796,1876,599.0
wied02val_workid78256, Gustav Wied,Helligaften,Romaner Noveller Skuespil 2,1858,1914,2011.0
ewald02dkval_workid63361, Johannes Ewald,Indføds-retten  (dk),Udvalgte digte,1743,1781,1739.0
wintherchr01val_workid95439, Christian Winther,Hvor jeg af længsel bæver,Poetiske Skrifter 1,1796,1876,206.0
rode_04_workid60608, Helge Rode,Atlantis,ARIEL. EN DIGTSAMLING,1870,1937,228.0
bording01val_workid122538, Anders Bording,Skiønne men dog skarpe rose,Digte,1619,1677,338.0
hcaeventyr05val_workid71364, Hans Christian Andersen,Ka drebæk,Eventyr V,1805,1875,5337.0
stuckenberg02_workid68070, Viggo Stuckenberg,Det hvide hus,SAMLEDE VÆRKER,1863,1905,240.0
michs_03_workid64181, Sophus Michaëlis,Baglænds,SOLBLOMSTER,1865,1932,685.0
kaalund01_workid60280, H. V. Kaalund,Før hun var voxen.,SAMLEDE DIGTE,1818,1885,191.0
brorson02val_workid56777, Hans Adolph Brorson,Guds riges evangelium,Samlede skrifter,1694,1764,1033.0
kingo04val_workid69487, Thomas Kingo,Denne glædes dag er stoor,Samlede Skrifter 4,1634,1703,484.0
boedtcher01_workid87976, Ludvig Bødtcher,Bryllupsdigt,SAMLEDE DIGTE,1793,1874,109.0
hauch03val_workid84986, Carsten Hauch,Mindedigt over j. p. mynster,UDVALGTE SKRIFTER III,1790,1872,251.0
michs_03_workid64971, Sophus Michaëlis,Sorte diamanter,SOLBLOMSTER,1865,1932,116.0
michs_03_workid65354, Sophus Michaëlis,Kilden,SOLBLOMSTER,1865,1932,129.0
brorson03grval_workid69053, Hans Adolph Brorson,Arme skrog gaaer i tog,Samlede skrifter,1694,1764,460.0
aakjaer01val_workid74605, Jeppe Aakjær,Min hjemmen,SAMLEDE VÆRKER I,1866,1930,216.0
baggesen02val_workid79780, Jens Baggesen,Min skygge,Riimbreve og Epistler,1764,1826,793.0
richardt03_workid63841, Christian Richardt,Foraar.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,137.0
aare03val_workid56102, Emil Aarestrup,Tilstaaelsen,Aarestrup vol 3,1800,1856,482.0
brorson02val_workid86210, Hans Adolph Brorson,Min nok beklemte aand!,Samlede skrifter,1694,1764,1770.0
stuckenberg02_workid97706, Viggo Stuckenberg,Af iii sang,SAMLEDE VÆRKER,1863,1905,863.0
drachmann01_workid65878, Holger Drachmann,Pyramiden,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,252.0
kingo01val_workid92179, Thomas Kingo,Æresvers under henrik gerners portræt 1700,Samlede Skrifter 1,1634,1703,113.0
brorson03grval_workid60304, Hans Adolph Brorson,"Seer dog de blodige strømme, som rinder",Samlede skrifter,1694,1764,394.0
michs_01_workid55802, Sophus Michaëlis,En foraarsaften,DIGTE,1865,1932,308.0
hcaeventyr02val_workid86500, Hans Christian Andersen,Klokken.,Eventyr II,1805,1875,2700.0
grundtvig11val_workid84182, N.F.S. Grundtvig,"Gud taler, saa det skeer",SAMLET UDGAVE,1783,1872,1177.0
claussen11val_workid70536, Sophus Claussen,Hvide løgne,Lyrik IX:1,1865,1931,125.0
kaalund01_workid66651, H. V. Kaalund,Lysets flugt.,SAMLEDE DIGTE,1818,1885,402.0
rode_01_workid54807, Helge Rode,Bøjet er dit hoved,HVIDE BLOMSTER,1870,1937,169.0
grundtvig08val_workid157796, N.F.S. Grundtvig,Om religions-forfølgelse,UDVALGTE SKRIFTER,1783,1872,6168.0
grundtvig11val_workid107055, N.F.S. Grundtvig,Vingaards-røgt og ager-dyrkning,SAMLET UDGAVE,1783,1872,167.0
michs_01_workid57029, Sophus Michaëlis,Skærsommer,DIGTE,1865,1932,395.0
grundtvig11val_workid97313, N.F.S. Grundtvig,Som høielofts-sale,SAMLET UDGAVE,1783,1872,488.0
plough01_workid72515, Carl Ploug,Til de svenske og norske frivillige,SAMLEDE DIGTE,1813,1894,302.0
claussen04val_workid64859, Sophus Claussen,"Se, en gud ...",Lyrik II,1865,1931,127.0
stuckenberg02_workid71321, Viggo Stuckenberg,Niels v. dorph,SAMLEDE VÆRKER,1863,1905,217.0
munp1_workid62562, Gustaf Munch-Petersen,Mikael,samlede skrifter I,1912,1938,774.0
aakjaer01val_workid58228, Jeppe Aakjær,Laan mig tyve dukater -,SAMLEDE VÆRKER I,1866,1930,166.0
hcaeventyr04val_workid86191, Hans Christian Andersen,Veirmøllen,Eventyr IV,1805,1875,1112.0
brorson01_workid67754, Hans Adolph Brorson,Her kommer dine arme smaa,Samlede skrifter,1694,1764,564.0
claussen04val_workid60921, Sophus Claussen,Afskedsharmoni,Lyrik II,1865,1931,112.0
munp1_workid62345, Gustaf Munch-Petersen,Raskelsen,samlede skrifter I,1912,1938,317.0
stub01val_workid68628, Ambrosius Stub,Over et dødinghovet,Digte,1705,1758,121.0
ewald02dkval_workid70989, Johannes Ewald,Nytaarsdigt til en fader (i) (dk),Udvalgte digte,1743,1781,208.0
stuckenberg02_workid76706, Viggo Stuckenberg,Mildt efteraar,SAMLEDE VÆRKER,1863,1905,138.0
ewald04val_workid58369, Johannes Ewald,Over hr. hermanny (1770),Samlede skrifter,1743,1781,567.0
wintherchr01val_workid97126, Christian Winther,Svæv hid med al din pragt og pryd,Poetiske Skrifter 1,1796,1876,234.0
aakjaer01val_workid62607, Jeppe Aakjær,Holger drachmann,SAMLEDE VÆRKER I,1866,1930,260.0
wintherchr01val_workid72361, Christian Winther,Romanze,Poetiske Skrifter 1,1796,1876,360.0
kingo09val_workid77938, Thomas Kingo,Sorrig og elendighed (dk),Digtning i udvalg,1634,1703,1396.0
stuckenberg02_workid68992, Viggo Stuckenberg,Frederiksborg,SAMLEDE VÆRKER,1863,1905,496.0
aakjaer01val_workid72584, Jeppe Aakjær,Valgsang,SAMLEDE VÆRKER I,1866,1930,321.0
bording01val_workid137612, Anders Bording,Holt dig stille røde morgen,Digte,1619,1677,418.0
aakjaer01val_workid92552, Jeppe Aakjær,Rugen lægges,SAMLEDE VÆRKER I,1866,1930,260.0
claussen11val_workid69857, Sophus Claussen,Rimerier under vejs,Lyrik IX:1,1865,1931,501.0
kingo04val_workid78160, Thomas Kingo,Der jesus christ vor broder,Samlede Skrifter 4,1634,1703,505.0
aare01val_workid57710, Emil Aarestrup,Ung alver.,Samlede Skrifter I,1800,1856,889.0
kingo09val_workid103012, Thomas Kingo,Paa-skriffter udi niels juels epitaphio i holmens kirke (dk),Digtning i udvalg,1634,1703,1288.0
aare02val_workid67967, Emil Aarestrup,Ved madonnabilledet.,Samlede Skrifter II,1800,1856,134.0
richardt01_workid56030, Christian Richardt,Balvise.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,229.0
grundtvig11val_workid70742, N.F.S. Grundtvig,"Christus er vores, med ham har vi alt",SAMLET UDGAVE,1783,1872,468.0
aarestrup07val_workid83724, Emil Aarestrup,Som i en hellig dødskamp ... (dk),Udvalgte digte,1800,1856,104.0
claussen08val_workid58126, Sophus Claussen,Flyveren og pigen,Lyrik VI,1865,1931,171.0
wesselhhl_workid81681, Johan Herman Wessel,Prologue (1),Samlede Digte,1742,1785,1204.0
brorson01_workid85880, Hans Adolph Brorson,"Den, som gud har født og baaren,",Samlede skrifter,1694,1764,699.0
claussen04val_workid60838, Sophus Claussen,Storm- og trængselsaar,Lyrik II,1865,1931,1893.0
grundtvig11val_workid70333, N.F.S. Grundtvig,Mig rinder i hu et lystigt ord,SAMLET UDGAVE,1783,1872,644.0
kingo04val_workid90993, Thomas Kingo,Sover i? hvor kand i sove,Samlede Skrifter 4,1634,1703,757.0
munp2_workid62257, Gustaf Munch-Petersen,Warning,samlede skrifter II,1912,1938,139.0
aare04val_workid68653, Emil Aarestrup,Durchsausen der ostwind,Samlede Skrifter IV,1800,1856,172.0
brorson03grval_workid59463, Hans Adolph Brorson,Kunde du dog ikke vaage,Samlede skrifter,1694,1764,308.0
aakjaer02val_workid90860, Jeppe Aakjær,Det syge barn. (r. l. stevenson.),SAMLEDE VÆRKER II,1866,1930,200.0
wintherchr01val_workid73247, Christian Winther,To elskende,Poetiske Skrifter 1,1796,1876,497.0
wied02val_workid74265, Gustav Wied,Nattergalen.,Romaner Noveller Skuespil 2,1858,1914,338.0
staffeldt01val_workid99707, Schack von Staffeldt,Naturdatteren,Samlede digte,1769,1826,247.0
wintherchr02val_workid66153, Christian Winther,Tredie fragment,Poetiske Skrifter 2,1796,1876,1457.0
grundtvig12val_workid112393, N.F.S. Grundtvig,"Herren taler: øer, hører",SAMLET UDGAVE,1783,1872,317.0
stub02val_workid64971, Ambrosius Stub,Sorte diamanter,Digte,1705,1758,220.0
rode_04_workid59708, Helge Rode,Nedad fra højfjeldet og hjem,ARIEL. EN DIGTSAMLING,1870,1937,586.0
richardt01_workid55869, Christian Richardt,For kvinden. [nordens kvinder],SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,210.0
kingo01val_workid82924, Thomas Kingo,Mindedigt over christen caspersøn schøller 1677,Samlede Skrifter 1,1634,1703,881.0
sthen01val_workid58684, Hans Christensen Sthen,"En bøn, at bruge, naar mand vil vandre eller reyse aff by",Skrifter I En liden Vandrebog,1544,1610,243.0
staffeldt01val_workid74973, Schack von Staffeldt,Ach! er stirbt! - mit zarter mutter-klage,Samlede digte,1769,1826,154.0
grundtvig12val_workid80551, N.F.S. Grundtvig,Af lyst til vidskab uden mage,SAMLET UDGAVE,1783,1872,246.0
richardt02_workid101956, Christian Richardt,Ved velgjørenheds-selskabets skoles jubilæum.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,233.0
claussen11val_workid60008, Sophus Claussen,Monolog (i tiden mellem 1910 og 1920),Lyrik IX:1,1865,1931,197.0
kaalund01_workid59448, H. V. Kaalund,Vor tid.,SAMLEDE DIGTE,1818,1885,553.0
aarestrup07val_workid69882, Emil Aarestrup,Paa sneen (dk),Udvalgte digte,1800,1856,194.0
hertz10_lev_workid65173, Henrik Hertz,Fregatten ørnens brand,Blandede Digte,1798,1870,587.0
ewald03val_workid86651, Johannes Ewald,Til dronning juliane marie paa hendes fødsels-fest den 4de sept. 1769 (1769),Samlede skrifter,1743,1781,650.0
wintherchr01val_workid90278, Christian Winther,Hvor mangen søger ei med qval,Poetiske Skrifter 1,1796,1876,172.0
holb11val_workid59783, Ludvig Holberg,Epistola 93,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,1356.0
grundtvig11val_workid102326, N.F.S. Grundtvig,Foragter ei de ringe dage,SAMLET UDGAVE,1783,1872,471.0
boedtcher01_workid61966, Ludvig Bødtcher,Philosophen,SAMLEDE DIGTE,1793,1874,332.0
blich06_workid90765, Steen Steensen Blicher,Svithiod,Udvalgte Værker,1782,1848,1111.0
grundtvig12val_workid113212, N.F.S. Grundtvig,Der sad en svend i munkebur,SAMLET UDGAVE,1783,1872,273.0
brorson02val_workid125576, Hans Adolph Brorson,At livet blev til sinds,Samlede skrifter,1694,1764,1429.0
richardt01_workid63519, Christian Richardt,Sophia-moskeen.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,366.0
claussen03val_workid65131, Sophus Claussen,Ungdom,Lyrik I,1865,1931,231.0
kaalund01_workid59289, H. V. Kaalund,Fortrøstning.,SAMLEDE DIGTE,1818,1885,139.0
kingo02val_workid55922, Thomas Kingo,Lyk-ynske til prinds friderichs fødsel 1672,Samlede Skrifter 2,1634,1703,260.0
munp1_workid67077, Gustaf Munch-Petersen,Det underste land,samlede skrifter I,1912,1938,4049.0
claussen09val_workid73811, Sophus Claussen,Den unge vin,Lyrik VII,1865,1931,342.0
claussen07val_workid58201, Sophus Claussen,Danmark,Lyrik V,1865,1931,214.0
grundtvig12val_workid93969, N.F.S. Grundtvig,"Christus, vor gienløser blid",SAMLET UDGAVE,1783,1872,295.0
rode_02_workid57199, Helge Rode,Forbi,DIGTE,1870,1937,137.0
boedtcher01_workid84426, Ludvig Bødtcher,Guldbryllupsbrev,SAMLEDE DIGTE,1793,1874,209.0
brorson02val_workid81976, Hans Adolph Brorson,Vær i korset troe og stille,Samlede skrifter,1694,1764,763.0
richardt02_workid79408, Christian Richardt,Vasen.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,922.0
grundtvig12val_workid91046, N.F.S. Grundtvig,Der sad en fisker saa tankefuld,SAMLET UDGAVE,1783,1872,538.0
aakjaer02val_workid80832, Jeppe Aakjær,Paa sallings jord.,SAMLEDE VÆRKER II,1866,1930,188.0
munp1_workid73563, Gustaf Munch-Petersen,I onsdags kl. 16¼,samlede skrifter I,1912,1938,126.0
grundtvig04val_workid74716, N.F.S. Grundtvig,Ohiertets renselse!,UDVALGTE SKRIFTER,1783,1872,3213.0
drachmann01_workid64575, Holger Drachmann,Skipperen synger,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,349.0
worm01val_workid92837, Jacob Worms,Hans kongelig majts velkom,SKRIFTER,1642,1693,466.0
richardt01_workid55361, Christian Richardt,Landskabet i,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,180.0
richardt03_workid81994, Christian Richardt,Til min hustru paa sølvbryllupsdagen,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,285.0
grundtvig11val_workid152274, N.F.S. Grundtvig,"Kom, skab os om, gud-helligaand",SAMLET UDGAVE,1783,1872,194.0
aare03val_workid65959, Emil Aarestrup,Eremiten,Aarestrup vol 3,1800,1856,236.0
aakjaer02val_workid92331, Jeppe Aakjær,Zigeunersang. (goethe.),SAMLEDE VÆRKER II,1866,1930,196.0
grundtvig11val_workid68445, N.F.S. Grundtvig,Stene for mig raabe skal,SAMLET UDGAVE,1783,1872,222.0
bording01val_workid134943, Anders Bording,Med hykelske retfærdighed,Digte,1619,1677,164.0
richardt03_workid73504, Christian Richardt,Gamle minder.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,430.0
brorson02val_workid83853, Hans Adolph Brorson,"Jesu, du min lyst i live",Samlede skrifter,1694,1764,665.0
goldschmidt02t_workid65250, Meir Aron Goldschmidt,Hvordan jeg blev forfatter,Noveller og andre fortællinger,1819,1887,3789.0
richardt02_workid98843, Christian Richardt,H. l. martensen,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,220.0
claussen09val_workid75916, Sophus Claussen,Marketenderskens vise fra den store krig,Lyrik VII,1865,1931,234.0
ewald04val_workid78156, Johannes Ewald,I anledning af hans excellence hr. grev haxthausens afgang ... (1772),Samlede skrifter,1743,1781,108.0
claussen07val_workid61956, Sophus Claussen,Blomsterbillede,Lyrik V,1865,1931,134.0
plough01_workid57447, Carl Ploug,Jylland,SAMLEDE DIGTE,1813,1894,316.0
grundtvig12val_workid58238, N.F.S. Grundtvig,Kain pløied rask i vaar,SAMLET UDGAVE,1783,1872,343.0
blich06_workid80691, Steen Steensen Blicher,Farvel til min første kjæreste!,Udvalgte Værker,1782,1848,1067.0
wintherchr01val_workid94429, Christian Winther,"Hil dig, min vandrings lys!",Poetiske Skrifter 1,1796,1876,281.0
hcaeventyr04val_workid95580, Hans Christian Andersen,Flyttedagen,Eventyr IV,1805,1875,1926.0
aare04val_workid63995, Emil Aarestrup,"Vilhelmine alvilda unsgaard, født herbst.",Samlede Skrifter IV,1800,1856,126.0
kingo09val_workid57593, Thomas Kingo,Hosianna (dk),Digtning i udvalg,1634,1703,2051.0
wesselhhl_workid83234, Johan Herman Wessel,Ringe og velmeent ønske,Samlede Digte,1742,1785,188.0
kingo01val_workid92638, Thomas Kingo,"Æresvers til willads nielsøn, himmeriges barnemoder 1671",Samlede Skrifter 1,1634,1703,287.0
holb11val_workid62991, Ludvig Holberg,Epistola 176,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,1674.0
aare02val_workid57999, Emil Aarestrup,Du! du! du,Samlede Skrifter II,1800,1856,105.0
bording01val_workid139648, Anders Bording,O fader vor/ i himlen boer,Digte,1619,1677,317.0
brorson03grval_workid63762, Hans Adolph Brorson,Ak fader! lad dit ord og aand,Samlede skrifter,1694,1764,445.0
aare03val_workid75756, Emil Aarestrup,Museet,Aarestrup vol 3,1800,1856,104.0
sthen01val_workid59101, Hans Christensen Sthen,"En bøn om et saligt endeligt at  bede, eller i sit yderste",Skrifter I En liden Vandrebog,1544,1610,231.0
kingo04val_workid77261, Thomas Kingo,"O i forældre, seer dog paa",Samlede Skrifter 4,1634,1703,376.0
kingo04val_workid121002, Thomas Kingo,Beklage aff ald min sinde,Samlede Skrifter 4,1634,1703,279.0
boedtcher01_workid75597, Ludvig Bødtcher,Et suk fra skoven,SAMLEDE DIGTE,1793,1874,312.0
stuckenberg02_workid64444, Viggo Stuckenberg,Natteskov,SAMLEDE VÆRKER,1863,1905,175.0
claussen05val_workid66261, Sophus Claussen,I paris,Lyrik III,1865,1931,137.0
kingo09val_workid97774, Thomas Kingo,Paa lochlea,Digtning i udvalg,1634,1703,527.0
wintherchr01val_workid89884, Christian Winther,Dreng! - du med de brune lokker,Poetiske Skrifter 1,1796,1876,394.0
hertz09_lev_workid63976, Henrik Hertz,Bryggerens jeremiade,Digte fra forskjellige Perioder,1798,1870,630.0
brorson02val_workid114153, Hans Adolph Brorson,"I lemmer, hvis hoved har himlen i vælde",Samlede skrifter,1694,1764,1062.0
stub02val_workid58807, Ambrosius Stub,Livet som en seylads,Digte,1705,1758,758.0
falster04_workid63352, Christian Falster,Dend u-tidige rang-syge,"Satirer, 1720-42",1690,1752,2972.0
