file_id	author	title	volume	birth	death
hertz09_lev_workid57305	 Henrik Hertz	Endelig	Digte fra forskjellige Perioder	1798	1870
brorson03grval_workid94978	 Hans Adolph Brorson	Ved hundredårsfesten for enevoldsmagten	Samlede skrifter	1694	1764
paludanm03_workid98846	 Frederik Paludan-Müller	Kain eller vredens barn (1861)	POETISKE SKRIFTER I UDVALG III. BIND	1809	1876
claussen07val_workid55260	 Sophus Claussen	Fabler	Lyrik V	1865	1931
stuckenberg03_workid88898	 Viggo Stuckenberg	Vejbred	SAMLEDE VÆRKER	1863	1905
wesselhhl_workid64173	 Johan Herman Wessel	Herremanden	Samlede Digte	1742	1785
kingo02val_workid56647	 Thomas Kingo	Kroneborgs beskrifvelse 1672	Samlede Skrifter 2	1634	1703
grundtvig12val_workid85076	 N.F.S. Grundtvig	Herren moder eva loved	SAMLET UDGAVE	1783	1872
richardt03_workid56547	 Christian Richardt	Ved det kgl. blinde-instituts jubelfest.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
hcaeventyr01val_workid59091	 Hans Christian Andersen	Lille claus og store claus	Eventyr I	1805	1875
aakjaer02val_workid64014	 Jeppe Aakjær	Kirken.	SAMLEDE VÆRKER II	1866	1930
grundtvig11val_workid153276	 N.F.S. Grundtvig	Christi kirke! lydt du kvæde	SAMLET UDGAVE	1783	1872
kingo09val_workid85096	 Thomas Kingo	Sorrig og glæde de vandre tilhaabe (dk)	Digtning i udvalg	1634	1703
boedtcher01_workid81221	 Ludvig Bødtcher	Med en pennevidsker	SAMLEDE DIGTE	1793	1874
kingo02val_workid68568	 Thomas Kingo	De svenskes far vel fra tydskland 1678	Samlede Skrifter 2	1634	1703
oehl01val_workid73803	 Adam Oehlenschläger	Overfarten fra vemmenæs til rudkiøbing	POETISKE SKRIFTER I	1779	1850
brorson02val_workid116428	 Hans Adolph Brorson	O de siele, de allene	Samlede skrifter	1694	1764
kaalund01_workid79084	 H. V. Kaalund	Vogterdrengen.	SAMLEDE DIGTE	1818	1885
ewald03val_workid86371	 Johannes Ewald	Tanker da arveprinds frederik giennemgik smaa-koppernes indpodning (1769)	Samlede skrifter	1743	1781
aarestrup07val_workid64823	 Emil Aarestrup	Aturernes grave (dk)	Udvalgte digte	1800	1856
brorson02val_workid64994	 Hans Adolph Brorson	Aldrig kand jeg sige	Samlede skrifter	1694	1764
grundtvig11val_workid135199	 N.F.S. Grundtvig	Det hellige kors, vor herre, han bar	SAMLET UDGAVE	1783	1872
bording01val_workid103565	 Anders Bording	En diefvelblandet tyf mit kammers høyd har maalit	Digte	1619	1677
knudsenj09val_workid54361	 Jakob Knudsen	Angst	MARTIN LUTHER	1858	1917
bording01val_workid105992	 Anders Bording	Ach aff det haarde band oc lengsels tunge nød	Digte	1619	1677
brorson01_workid111061	 Hans Adolph Brorson	Hvad er det got, i jesu arme	Samlede skrifter	1694	1764
aakjaer01val_workid103716	 Jeppe Aakjær	Løwn. og sand	SAMLEDE VÆRKER I	1866	1930
jacob04val_workid65423	 J.P. Jacobsen	Og jeg er ellen fra vesteraa.	Samlede Værker IV	1847	1885
schandorph02val_workid87392	 Sophus Schandorph	Sygebesøget	FORTÆLLINGER ANDET BIND	1836	1901
grundtvig11val_workid129603	 N.F.S. Grundtvig	Kæmpe-skridt, som ingen anden	SAMLET UDGAVE	1783	1872
staffeldt01val_workid83461	 Schack von Staffeldt	Brylluppet	Samlede digte	1769	1826
grundtvig11val_workid136998	 N.F.S. Grundtvig	Naglet til et kors paa jorden	SAMLET UDGAVE	1783	1872
richardt02_workid66804	 Christian Richardt	Missions-psalme.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
plough01_workid73715	 Carl Ploug	Velkomster	SAMLEDE DIGTE	1813	1894
aakjaer02val_workid70528	 Jeppe Aakjær	Aften.	SAMLEDE VÆRKER II	1866	1930
munp1_workid63604	 Gustaf Munch-Petersen	En maaned senere	samlede skrifter I	1912	1938
richardt01_workid80125	 Christian Richardt	Pigen fra libanon.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
aare03val_workid70265	 Emil Aarestrup	I en landsbykirke	Aarestrup vol 3	1800	1856
claussen07val_workid55350	 Sophus Claussen	Straaleviften	Lyrik V	1865	1931
aakjaer01val_workid61330	 Jeppe Aakjær	Jeg kysser dine kinder -	SAMLEDE VÆRKER I	1866	1930
aare01val_workid63051	 Emil Aarestrup	Syekurven.	Samlede Skrifter I	1800	1856
claussen09val_workid61640	 Sophus Claussen	Ak, den unge svæven	Lyrik VII	1865	1931
blich06_workid67841	 Steen Steensen Blicher	Et ulykkeligt vaadeskud	Udvalgte Værker	1782	1848
grundtvig11val_workid151610	 N.F.S. Grundtvig	Hvad skal den unyttige tjener med pundet	SAMLET UDGAVE	1783	1872
skjold_04_workid54095	 Johan Skjoldborg	Daniel — daniela	NYE MÆND	1861	1936
grundtvig11val_workid65319	 N.F.S. Grundtvig	Kirken det er et gammelt huus	SAMLET UDGAVE	1783	1872
aare02val_workid55906	 Emil Aarestrup	Naar letsind stiger og min troskab daler	Samlede Skrifter II	1800	1856
claussen11val_workid77480	 Sophus Claussen	Kæreste ingeborg s., en kvinde, som trænger til ømhed	Lyrik IX:1	1865	1931
claussen11val_workid78411	 Sophus Claussen	Jeg ønsked at optø bundfrosne sø'r	Lyrik IX:1	1865	1931
staffeldt01val_workid75105	 Schack von Staffeldt	L. til charis. prof. sander tilegnet	Samlede digte	1769	1826
michs_05_workid58668	 Sophus Michaëlis	Aftenvandring	LIVETS FEST	1865	1932
hauch03val_workid87981	 Carsten Hauch	Bernhard severin ingemann	UDVALGTE SKRIFTER III	1790	1872
blich06_workid80142	 Steen Steensen Blicher	Den gamle lærkes efteraarssang	Udvalgte Værker	1782	1848
palladius04val_workid87809	 Peter Palladius	Døden dig trengde herre jesu christ	Danske Skrifter	1503	1560
hcaeventyr01val_workid79553	 Hans Christian Andersen	Rosen-alfen	Eventyr I	1805	1875
bang05val_workid73435	 Herman Bang	De uden fædreland -	Værker i Mindeudgave 5	1857	1912
rode_08_workid57884	 Helge Rode	Scherzo	DEN STILLE HAVE	1870	1937
moeller02val_workid57772	 Poul Martin Møller	Centralsolen	SKRIFTER I UDVALG	1794	1838
bording01val_workid95516	 Anders Bording	Skal nu den same pen/ som eders nafn indførde	Digte	1619	1677
claussen11val_workid66963	 Sophus Claussen	Din ungdom var som natten . . ./til johannes jørgensen	Lyrik IX:1	1865	1931
plough01_workid82393	 Carl Ploug	Slaget ved fredericia	SAMLEDE DIGTE	1813	1894
aakjaer02val_workid61831	 Jeppe Aakjær	Mors rok.	SAMLEDE VÆRKER II	1866	1930
schandorph01val_workid61532	 Sophus Schandorph	Et oprør	FORTÆLLINGER FØRSTE BIND	1836	1901
munp1_workid58296	 Gustaf Munch-Petersen	 foraarsmorgen	samlede skrifter I	1912	1938
aare02val_workid69401	 Emil Aarestrup	Med en kasse eau de cologne.	Samlede Skrifter II	1800	1856
stuckenberg02_workid71449	 Viggo Stuckenberg	Sigbjørn obstfelder	SAMLEDE VÆRKER	1863	1905
nansen03ny_workid60890	 Peter Nansen	Af en forelskets dagbog	SAMLEDE SKRIFTER III	1861	1918
aarestrup07val_workid80984	 Emil Aarestrup	Den sovende  [lad mig dække dine spæde] (dk)	Udvalgte digte	1800	1856
staffeldt01val_workid76378	 Schack von Staffeldt	Ode. i den franske ultrarevolutionsperiode	Samlede digte	1769	1826
kingo04val_workid75252	 Thomas Kingo	Gaar nu, gaar frem	Samlede Skrifter 4	1634	1703
aare01val_workid69870	 Emil Aarestrup	Kjendetegnet paa utroskab.	Samlede Skrifter I	1800	1856
kingo04val_workid109689	 Thomas Kingo	En engel til maria kom	Samlede Skrifter 4	1634	1703
palladius04val_workid86427	 Peter Palladius	Hen hoss babylonis flod	Danske Skrifter	1503	1560
michs_01_workid56138	 Sophus Michaëlis	Guld	DIGTE	1865	1932
grundtvig11val_workid112666	 N.F.S. Grundtvig	Nu glæder eder, adams børn, allesammen	SAMLET UDGAVE	1783	1872
wintherchr01val_workid91512	 Christian Winther	Iv. barmhiertigheds tempel. ved billingtons sang	Poetiske Skrifter 1	1796	1876
aare02val_workid63006	 Emil Aarestrup	Besværgelsen	Samlede Skrifter II	1800	1856
aare02val_workid68114	 Emil Aarestrup	Landet drog jeg vide om	Samlede Skrifter II	1800	1856
larsenthfiredigt_workid55154	 Thøger Larsen	 solsangen	Fire digtsamlinger 1904-1912	1875	1928
michs_03_workid55874	 Sophus Michaëlis	Sang	SOLBLOMSTER	1865	1932
aakjaer02val_workid82346	 Jeppe Aakjær	Landsbysmeden.	SAMLEDE VÆRKER II	1866	1930
aare02val_workid60576	 Emil Aarestrup	Epigrammer	Samlede Skrifter II	1800	1856
claussen11val_workid77940	 Sophus Claussen	Nydelig den unge pige	Lyrik IX:1	1865	1931
ewald02dkval_workid62264	 Johannes Ewald	Vilhelm hammershøi	Udvalgte digte	1743	1781
michs_11_workid56787	 Sophus Michaëlis	Paa strømmen	ROMERSK FORAAR	1865	1932
stuckenberg02_workid77052	 Viggo Stuckenberg	Foraarsnat	SAMLEDE VÆRKER	1863	1905
wintherchr03val_workid90899	 Christian Winther	Børn.	Poetiske Skrifter 3	1796	1876
ewald02dkval_workid75783	 Johannes Ewald	Eros	Udvalgte digte	1743	1781
blich06_workid83878	 Steen Steensen Blicher	Storken	Udvalgte Værker	1782	1848
richardt03_workid84716	 Christian Richardt	Korsets tegn.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
topsoe01_workid62462	 Vilhelm Topsøe	I november	UDVALGTE SKRIFTER FØRSTE BIND	1840	1881
kaalund01_workid94602	 H. V. Kaalund	Du menneskebarn, som bryster dig stolt -	SAMLEDE DIGTE	1818	1885
claussen08val_workid55518	 Sophus Claussen	Ny aand /heroica	Lyrik VI	1865	1931
munp2_workid66260	 Gustaf Munch-Petersen	Till dig	samlede skrifter II	1912	1938
aare04val_workid65886	 Emil Aarestrup	Du var henrivende paa børneballet	Samlede Skrifter IV	1800	1856
hertz10_lev_workid74588	 Henrik Hertz	I ruinerne	Blandede Digte	1798	1870
palladius01val_workid97939	 Peter Palladius	En vnderuisningh huorledis der kand hanlis met dem som erre besette. 1547	Danske Skrifter	1503	1560
boedtcher01_workid88934	 Ludvig Bødtcher	En tyv i rom	SAMLEDE DIGTE	1793	1874
stuckenberg02_workid60503	 Viggo Stuckenberg	Midnatssolen	SAMLEDE VÆRKER	1863	1905
richardt01_workid88016	 Christian Richardt	Concert-indledning.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
aakjaer02val_workid79256	 Jeppe Aakjær	Mor ved brønden.	SAMLEDE VÆRKER II	1866	1930
hcaeventyr01val_workid83529	 Hans Christian Andersen	Lykkens kalosker	Eventyr I	1805	1875
jacob03val_workid64366	 J.P. Jacobsen	Mogens	Samlede Værker III	1847	1885
kingo09val_workid98175	 Thomas Kingo	Kommer, i som vil ledsage (dk)	Digtning i udvalg	1634	1703
hertz09_lev_workid74570	 Henrik Hertz	Nytaars-prolog	Digte fra forskjellige Perioder	1798	1870
bording01val_workid98330	 Anders Bording	Med stiil och pæn/ mand dig vel hen	Digte	1619	1677
aare03val_workid74352	 Emil Aarestrup	Flugt	Aarestrup vol 3	1800	1856
sthen01val_workid71623	 Hans Christensen Sthen	Naturen og kunsten.	Skrifter I En liden Vandrebog	1544	1610
brorson01_workid62247	 Hans Adolph Brorson	Op! op, mit arme hierte	Samlede skrifter	1694	1764
grundtvig11val_workid156124	 N.F.S. Grundtvig	Herren strækker ud sin arm	SAMLET UDGAVE	1783	1872
moeller02val_workid64362	 Poul Martin Møller	Strøtanker  fra   1822-26	SKRIFTER I UDVALG	1794	1838
michs_01_workid55414	 Sophus Michaëlis	Dreng, min rose!	DIGTE	1865	1932
bording01val_workid67485	 Anders Bording	Enddog/ her gjse/ jeg ey veed	Digte	1619	1677
baggesen01val_workid88355	 Jens Baggesen	Orpheus og eurydice	Eventyr og Fortællinger	1764	1826
hcaeventyr04val_workid91648	 Hans Christian Andersen	Gjemt er ikke glemt	Eventyr IV	1805	1875
bording01val_workid104528	 Anders Bording	Moenius cautum vates commendat ulyssem	Digte	1619	1677
aakjaer02val_workid66827	 Jeppe Aakjær	Til sallings husmand.	SAMLEDE VÆRKER II	1866	1930
hertz11_lev_workid58304	 Henrik Hertz	Knud sjællandsfars testamente eller gjengangerens allersidste villie.	Digte fra forskellige Perioder	1798	1870
claussen06val_workid57811	 Sophus Claussen	Den nye pallas athene	Lyrik IV	1865	1931
bording01val_workid102126	 Anders Bording	Til sengs med hunde hvo som gaar	Digte	1619	1677
hauch03val_workid87701	 Carsten Hauch	Den estiske sangers qvad	UDVALGTE SKRIFTER III	1790	1872
richardt02_workid79886	 Christian Richardt	Den unge lærkes foraarssang	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
kingo01val_workid70259	 Thomas Kingo	Giet hvis ønske	Samlede Skrifter 1	1634	1703
ewald03val_workid67698	 Johannes Ewald	Adam og ewa eller den ulykkelige prøve et dramatisk stykke ... (1769)	Samlede skrifter	1743	1781
kingo04val_workid108971	 Thomas Kingo	Alt hvad fornufften overgaar	Samlede Skrifter 4	1634	1703
claussen11val_workid74999	 Sophus Claussen	Pompeji	Lyrik IX:1	1865	1931
ewald05val_workid76119	 Johannes Ewald	Under frue caroline walthers portrait (1778)	Samlede skrifter	1743	1781
munp2_workid69714	 Gustaf Munch-Petersen	Se!	samlede skrifter II	1912	1938
stuckenberg02_workid66375	 Viggo Stuckenberg	Asters	SAMLEDE VÆRKER	1863	1905
munp2_workid66538	 Gustaf Munch-Petersen	Hon	samlede skrifter II	1912	1938
skjold_05_workid54096	 Johan Skjoldborg	Et liv genoplevet i erindringen, bind i 1812-42	ARBEJDETS PERSONLIGHEDSVÆRDI	1861	1936
grundtvig10val_workid56159	 N.F.S. Grundtvig	Rønnebæksholm ii	UDVALGTE SKRIFTER	1783	1872
grundtvig11val_workid82805	 N.F.S. Grundtvig	Hvad nytter den raaben	SAMLET UDGAVE	1783	1872
stuckenberg02_workid65830	 Viggo Stuckenberg	Septemberaften (i)	SAMLEDE VÆRKER	1863	1905
brorson01_workid80450	 Hans Adolph Brorson	O lam! som ingen syndens gift har saaret,	Samlede skrifter	1694	1764
brorson01_workid106218	 Hans Adolph Brorson	Hierte, lad dig ey indbilde,	Samlede skrifter	1694	1764
worm01val_workid105833	 Jacob Worms	Dominus doctor johannes svaningius, per anagrarimata is ovans donum ac nitidus regni honos, oh! non minus doctrinæ donis gavisus.	SKRIFTER	1642	1693
grundtvig11val_workid126050	 N.F.S. Grundtvig	Menneske-bolig	SAMLET UDGAVE	1783	1872
aakjaer01val_workid92976	 Jeppe Aakjær	Stensamlersken	SAMLEDE VÆRKER I	1866	1930
kingo04val_workid88328	 Thomas Kingo	Nu kommer vaaer og salig velstand snart	Samlede Skrifter 4	1634	1703
kaalund01_workid75985	 H. V. Kaalund	Pressen	SAMLEDE DIGTE	1818	1885
kingo01val_workid91835	 Thomas Kingo	Æresvers under christen lodbergs portræt 1693	Samlede Skrifter 1	1634	1703
rode_02_workid58455	 Helge Rode	Morgenen	DIGTE	1870	1937
stub01val_workid75029	 Ambrosius Stub	Da vor allernaadigste konge kong friderick den femte 1750 den 27. junii var i faaborg	Digte	1705	1758
aare03val_workid64631	 Emil Aarestrup	Til nanna	Aarestrup vol 3	1800	1856
moeller01val_workid55205	 Poul Martin Møller	Holger danske og skrædderne	SKRIFTER I UDVALG	1794	1838
bording01val_workid90914	 Anders Bording	Tjl store helters roes oc loff	Digte	1619	1677
munp1_workid81187	 Gustaf Munch-Petersen	Det suser i skoven - (til edith södergran)	samlede skrifter I	1912	1938
bang06val_workid79628	 Herman Bang	Sulkowsky-theatret	Værker i Mindeudgave 6	1857	1912
topsoe01_workid80548	 Vilhelm Topsøe	Berg	UDVALGTE SKRIFTER FØRSTE BIND	1840	1881
kingo04val_workid74554	 Thomas Kingo	Vil gud vor herr' ey med os staa	Samlede Skrifter 4	1634	1703
ewald02dkval_workid72050	 Johannes Ewald	Epigram (dk)	Udvalgte digte	1743	1781
worm01val_workid83287	 Jacob Worms	Hora secunda!deus adsit regibus sua gratia.	SKRIFTER	1642	1693
ewald05val_workid96626	 Johannes Ewald	Mester synaals fortelling i (1780)	Samlede skrifter	1743	1781
brorson03grval_workid64552	 Hans Adolph Brorson	Er han borte al min eje?	Samlede skrifter	1694	1764
claussen03val_workid59171	 Sophus Claussen	Messalina	Lyrik I	1865	1931
claussen11val_workid57550	 Sophus Claussen	Den tavse cæsar	Lyrik IX:1	1865	1931
richardt02_workid91514	 Christian Richardt	I kongens kjøkken.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
grundtvig11val_workid154775	 N.F.S. Grundtvig	Fordum alt var tomt og øde	SAMLET UDGAVE	1783	1872
hcaeventyr02val_workid73242	 Hans Christian Andersen	Nabofamilierne.	Eventyr II	1805	1875
grundtvig11val_workid116827	 N.F.S. Grundtvig	Nu bod vi fik for synd og død	SAMLET UDGAVE	1783	1872
aare03val_workid75913	 Emil Aarestrup	Det egenlige	Aarestrup vol 3	1800	1856
aakjaer02val_workid71457	 Jeppe Aakjær	Svampejagt.	SAMLEDE VÆRKER II	1866	1930
staffeldt01val_workid119487	 Schack von Staffeldt	Blomsten	Samlede digte	1769	1826
kingo01val_workid89702	 Thomas Kingo	Gravskrift over ellen testrup 1694	Samlede Skrifter 1	1634	1703
grundtvig11val_workid147997	 N.F.S. Grundtvig	Min harpe jeg til sang om bjerget stemmer	SAMLET UDGAVE	1783	1872
wintherchr01val_workid74073	 Christian Winther	Prolog til nordisk musikfest	Poetiske Skrifter 1	1796	1876
grundtvig11val_workid133178	 N.F.S. Grundtvig	Jesus! dine dybe vunder	SAMLET UDGAVE	1783	1872
brorson02val_workid139868	 Hans Adolph Brorson	Syndre! hvad er klokken slagen?	Samlede skrifter	1694	1764
richardt02_workid73198	 Christian Richardt	Frederik hammerich	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
hcaeventyr04val_workid58005	 Hans Christian Andersen	Fra eventyr og historier. første-andet bind. 1862-63	Eventyr IV	1805	1875
kaalund01_workid69326	 H. V. Kaalund	Kokosnødden.	SAMLEDE DIGTE	1818	1885
aare01val_workid74174	 Emil Aarestrup	Ønskebne.	Samlede Skrifter I	1800	1856
hauch03val_workid80610	 Carsten Hauch	Gravsang	UDVALGTE SKRIFTER III	1790	1872
brorson01_workid83380	 Hans Adolph Brorson	Jesum seer jeg for mit øye,	Samlede skrifter	1694	1764
aarestrup07val_workid68970	 Emil Aarestrup	Declamationen (dk)	Udvalgte digte	1800	1856
kaalund01_workid65740	 H. V. Kaalund	Efter uvejret.	SAMLEDE DIGTE	1818	1885
grundtvig11val_workid60316	 N.F.S. Grundtvig	I vittenberg, i sachsen-land	SAMLET UDGAVE	1783	1872
staffeldt01val_workid74900	 Schack von Staffeldt	Stum og forfærdet staaer ved edvards liigfærd athene	Samlede digte	1769	1826
aare03val_workid72501	 Emil Aarestrup	Det ubegribelige	Aarestrup vol 3	1800	1856
wesselhhl_workid72967	 Johan Herman Wessel	Sødgrød for vandgrød, og vandgrød for sødgrød	Samlede Digte	1742	1785
grundtvig11val_workid79914	 N.F.S. Grundtvig	Bladet fra munden	SAMLET UDGAVE	1783	1872
grundtvig12val_workid76698	 N.F.S. Grundtvig	Om helte mange	SAMLET UDGAVE	1783	1872
aakjaer06val_workid98027	 Jeppe Aakjær	Naar bier sværmer	SAMLEDE VÆRKER	1866	1930
drachmann01_workid63364	 Holger Drachmann	Novemberstemning (1870)	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908
kingo04val_workid110582	 Thomas Kingo	Trods kors og død!	Samlede Skrifter 4	1634	1703
wesselhhl_workid74369	 Johan Herman Wessel	Observationen	Samlede Digte	1742	1785
rode_01_workid58592	 Helge Rode	Jeg bygger et alter	HVIDE BLOMSTER	1870	1937
baggesen02val_workid78086	 Jens Baggesen	Noureddin til aladdin	Riimbreve og Epistler	1764	1826
grundtvig08val_workid92528	 N.F.S. Grundtvig	Aabent vennebrev til en engelsk præst	UDVALGTE SKRIFTER	1783	1872
aakjaer01val_workid103066	 Jeppe Aakjær	Maagen	SAMLEDE VÆRKER I	1866	1930
claussen06val_workid64896	 Sophus Claussen	Morgenen	Lyrik IV	1865	1931
grundtvig11val_workid78408	 N.F.S. Grundtvig	Din kirke-mark, o gud	SAMLET UDGAVE	1783	1872
richardt01_workid87666	 Christian Richardt	Kirsten piils	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
oehl04val_workid57154	 Adam Oehlenschläger	Landsbye-høitiden (1775)	POETISKE SKRIFTER IV	1779	1850
michs_11_workid61600	 Sophus Michaëlis	København	ROMERSK FORAAR	1865	1932
baggesen01val_workid62406	 Jens Baggesen	Katten, eller kiærligheds triumf	Eventyr og Fortællinger	1764	1826
brorson02val_workid79673	 Hans Adolph Brorson	Min jesu, søde siele-lyst!	Samlede skrifter	1694	1764
kingo09val_workid94210	 Thomas Kingo	Velder ud i øyne-strømme (dk)	Digtning i udvalg	1634	1703
munp1_workid74250	 Gustaf Munch-Petersen	I gravcapellet	samlede skrifter I	1912	1938
claussen07val_workid64574	 Sophus Claussen	Juvenilia	Lyrik V	1865	1931
aakjaer02val_workid84365	 Jeppe Aakjær	Født til graad.	SAMLEDE VÆRKER II	1866	1930
holb06val_workid113866	 Ludvig Holberg	Den honnette ambition	Værker i tolv bind	1684	1754
claussen05val_workid58607	 Sophus Claussen	Mødet [undertitel]	Lyrik III	1865	1931
richardt02_workid75555	 Christian Richardt	I høst.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
munp2_workid65935	 Gustaf Munch-Petersen	Skapa	samlede skrifter II	1912	1938
richardt03_workid84559	 Christian Richardt	Perler.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
aakjaer02val_workid73120	 Jeppe Aakjær	Sædemand.	SAMLEDE VÆRKER II	1866	1930
richardt02_workid77731	 Christian Richardt	Den trange vej.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
kingo03val_workid78973	 Thomas Kingo	Herre gud mit hiertis glæde	Samlede Skrifter 3	1634	1703
bording01val_workid135285	 Anders Bording	Vilt du, min sjæl, som det sig bør	Digte	1619	1677
nansen03ny_workid63637	 Peter Nansen	Troskabsprøven	SAMLEDE SKRIFTER III	1861	1918
kingo04val_workid58604	 Thomas Kingo	Karnevallet	Samlede Skrifter 4	1634	1703
grundtvig11val_workid118043	 N.F.S. Grundtvig	Der kneiser et træ paa norges fjeld	SAMLET UDGAVE	1783	1872
richardt01_workid89107	 Christian Richardt	Til enkedronning caroline amalie.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
aakjaer02val_workid78257	 Jeppe Aakjær	Vestenvinden.	SAMLEDE VÆRKER II	1866	1930
grundtvig11val_workid114018	 N.F.S. Grundtvig	Op, hjerte, op med fyrig tro	SAMLET UDGAVE	1783	1872
rode_04_workid61213	 Helge Rode	Til herman timm.	ARIEL. EN DIGTSAMLING	1870	1937
aakjaer01val_workid86273	 Jeppe Aakjær	Jens fisker	SAMLEDE VÆRKER I	1866	1930
staffeldt01val_workid82272	 Schack von Staffeldt	Ode til harmonien	Samlede digte	1769	1826
kingo01val_workid83350	 Thomas Kingo	Mindedigt over kirsten lindenov, g. m. erich banner 1678	Samlede Skrifter 1	1634	1703
